pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"02","099","999",81,80,9.87699966e+01,21184,9.88499985e+01,20902,9.75400009e+01,282,1.32000005e+00,237,1.11000001e+00,9,2.99999993e-02,26681,21430,8.03199997e+01,,,,8.09100037e+01,"9997",0,0.00000000e+00
"02","100","999",23,22,9.56500015e+01,5803,9.94700012e+01,5759,9.87099991e+01,44,7.50000000e-01,28,4.79999989e-01,3,5.99999987e-02,7662,5834,7.61399994e+01,,,,7.97900009e+01,"9997",0,0.00000000e+00
"02","101","999",81,81,1.00000000e+02,21679,9.94700012e+01,21341,9.79199982e+01,338,1.54999995e+00,104,4.79999989e-01,11,5.00000007e-02,27129,21794,8.03300018e+01,,,,8.03300018e+01,"9997",0,0.00000000e+00
"02","102","999",56,55,9.82099991e+01,14914,9.98099976e+01,14594,9.76699982e+01,320,2.14000010e+00,25,1.70000002e-01,3,1.99999996e-02,18351,14942,8.14199982e+01,,,,8.30100021e+01,"9997",0,0.00000000e+00
"02","103","999",59,59,1.00000000e+02,16475,9.91900024e+01,16340,9.83799973e+01,135,8.10000002e-01,131,7.90000021e-01,3,1.99999996e-02,19269,16609,8.61999969e+01,,,,8.61999969e+01,"9997",0,0.00000000e+00
"02","104","999",24,23,9.58300018e+01,5658,9.95999985e+01,5595,9.84899979e+01,63,1.11000001e+00,23,4.00000006e-01,0,0.00000000e+00,7119,5681,7.98000031e+01,,,,7.98499985e+01,"9997",0,0.00000000e+00
"02","105","999",367,366,9.97300034e+01,102142,9.88899994e+01,100770,9.75599976e+01,1372,1.33000004e+00,1088,1.04999995e+00,61,5.99999987e-02,125684,103291,8.21800003e+01,,,,8.24100037e+01,"9997",0,0.00000000e+00
"02","106","999",764,761,9.96100006e+01,214865,9.87699966e+01,211856,9.73899994e+01,3009,1.38000000e+00,2539,1.16999996e+00,139,5.99999987e-02,265928,217543,8.18099976e+01,,,,8.21299973e+01,"9997",0,0.00000000e+00
"02","107","999",348,347,9.97099991e+01,98545,9.90599976e+01,96801,9.73000031e+01,1744,1.75000000e+00,895,8.99999976e-01,43,5.00000007e-02,119515,99483,8.32399979e+01,,,,8.34800034e+01,"9997",0,0.00000000e+00
"02","108","999",142,142,1.00000000e+02,37886,9.89400024e+01,37485,9.78899994e+01,401,1.04999995e+00,396,1.02999997e+00,10,2.99999993e-02,47538,38292,8.05500031e+01,,,,8.05500031e+01,"9997",0,0.00000000e+00
"02","109","999",139,138,9.92799988e+01,39085,9.89000015e+01,38622,9.77300034e+01,463,1.16999996e+00,419,1.05999994e+00,16,3.99999991e-02,47915,39520,8.24800034e+01,,,,8.30899963e+01,"9997",0,0.00000000e+00
"02","110","999",29,29,1.00000000e+02,7536,9.94899979e+01,7456,9.84300003e+01,80,1.05999994e+00,39,5.09999990e-01,0,0.00000000e+00,9007,7575,8.40999985e+01,,,,8.40999985e+01,"9997",0,0.00000000e+00
"02","111","999",298,292,9.79899979e+01,81134,9.86200027e+01,80003,9.72500000e+01,1131,1.37000000e+00,1098,1.33000004e+00,36,5.00000007e-02,102841,82268,8.00000000e+01,,,,8.10699997e+01,"9997",0,0.00000000e+00
"02","112","999",27,27,1.00000000e+02,6651,9.93399963e+01,6607,9.86900024e+01,44,6.60000026e-01,42,6.29999995e-01,2,1.99999996e-02,8149,6695,8.21600037e+01,,,,8.21600037e+01,"9997",0,0.00000000e+00
"02","113","999",807,805,9.97500000e+01,228855,9.83099976e+01,225732,9.69700012e+01,3123,1.34000003e+00,3770,1.62000000e+00,171,7.00000003e-02,280715,232796,8.29300003e+01,,,,8.31399994e+01,"9997",0,0.00000000e+00
"02","114","999",38,35,9.21100006e+01,8636,9.88099976e+01,8539,9.76999969e+01,97,1.11000001e+00,101,1.15999997e+00,3,2.99999993e-02,11884,8740,7.35400009e+01,,,,8.06600037e+01,"9997",0,0.00000000e+00
"02","115","999",114,113,9.91200027e+01,28793,9.91600037e+01,28413,9.78499985e+01,380,1.30999994e+00,241,8.29999983e-01,3,9.99999978e-03,37183,29037,7.80899963e+01,,,,7.88300018e+01,"9997",0,0.00000000e+00
"02","116","999",5,5,1.00000000e+02,1456,9.86399994e+01,1451,9.83099976e+01,5,3.40000004e-01,18,1.22000003e+00,2,1.29999995e-01,1734,1476,8.51200027e+01,,,,8.51200027e+01,"9997",0,0.00000000e+00
"02","117","999",154,154,1.00000000e+02,39425,9.89599991e+01,38957,9.77900009e+01,468,1.16999996e+00,406,1.01999998e+00,8,1.99999996e-02,50366,39839,7.90999985e+01,,,,7.90999985e+01,"9997",0,0.00000000e+00
"02","118","999",788,788,1.00000000e+02,224018,9.87799988e+01,220199,9.70999985e+01,3819,1.67999995e+00,2542,1.12000000e+00,215,1.00000001e-01,274161,226775,8.27200012e+01,,,,8.27200012e+01,"9997",0,0.00000000e+00
"02","119","999",181,181,1.00000000e+02,48775,9.88000031e+01,48239,9.77200012e+01,536,1.09000003e+00,553,1.12000000e+00,38,7.00000003e-02,62350,49366,7.91800003e+01,,,,7.91800003e+01,"9997",0,0.00000000e+00
"02","120","999",22,22,1.00000000e+02,5704,9.93199997e+01,5632,9.80699997e+01,72,1.25000000e+00,39,6.80000007e-01,0,0.00000000e+00,7651,5743,7.50599976e+01,,,,7.50599976e+01,"9997",0,0.00000000e+00
"02","121","999",93,93,1.00000000e+02,24476,9.93600006e+01,24154,9.80599976e+01,322,1.30999994e+00,149,6.00000024e-01,8,2.99999993e-02,30147,24633,8.17099991e+01,,,,8.17099991e+01,"9997",0,0.00000000e+00
"02","122","999",665,660,9.92500000e+01,183124,9.86900024e+01,179456,9.67099991e+01,3668,1.98000002e+00,2315,1.25000000e+00,120,5.99999987e-02,230599,185559,8.04700012e+01,,,,8.10800018e+01,"9997",0,0.00000000e+00
"02","123","999",77,77,1.00000000e+02,20215,9.86399994e+01,19975,9.74700012e+01,240,1.16999996e+00,276,1.35000002e+00,2,9.99999978e-03,26816,20493,7.64199982e+01,,,,7.64199982e+01,"9997",0,0.00000000e+00
"02","124","999",67,67,1.00000000e+02,18072,9.86500015e+01,17899,9.76999969e+01,173,9.39999998e-01,245,1.34000003e+00,3,1.99999996e-02,22808,18320,8.03199997e+01,,,,8.03199997e+01,"9997",0,0.00000000e+00
"02","125","999",263,263,1.00000000e+02,74257,9.91699982e+01,73087,9.75999985e+01,1170,1.55999994e+00,603,8.10000002e-01,21,2.99999993e-02,90230,74881,8.29899979e+01,,,,8.29899979e+01,"9997",0,0.00000000e+00
"02","126","999",19,19,1.00000000e+02,5236,9.93000031e+01,5202,9.86500015e+01,34,6.39999986e-01,36,6.80000007e-01,1,2.99999993e-02,6372,5273,8.27500000e+01,,,,8.27500000e+01,"9997",0,0.00000000e+00
"02","127","999",24,23,9.58300018e+01,6354,9.95000000e+01,6318,9.89400024e+01,36,5.60000002e-01,32,5.00000000e-01,0,0.00000000e+00,7871,6386,8.11299973e+01,,,,8.49100037e+01,"9997",0,0.00000000e+00
"02","128","999",162,162,1.00000000e+02,47003,9.88000031e+01,46596,9.79400024e+01,407,8.60000014e-01,555,1.16999996e+00,16,2.99999993e-02,56140,47574,8.47399979e+01,,,,8.47399979e+01,"9997",0,0.00000000e+00
"02","129","999",573,570,9.94800034e+01,163358,9.88199997e+01,161885,9.79300003e+01,1473,8.89999986e-01,1867,1.13000000e+00,83,5.00000007e-02,200180,165308,8.25800018e+01,,,,8.30199966e+01,"9997",0,0.00000000e+00
"02","130","999",704,701,9.95699997e+01,204543,9.88899994e+01,202063,9.76900024e+01,2480,1.20000005e+00,2121,1.02999997e+00,171,7.99999982e-02,245327,206835,8.43099976e+01,,,,8.46699982e+01,"9997",0,0.00000000e+00
"02","131","999",27,27,1.00000000e+02,7292,9.91699982e+01,7243,9.85000000e+01,49,6.70000017e-01,51,6.89999998e-01,10,1.40000001e-01,8877,7353,8.28300018e+01,,,,8.28300018e+01,"9997",0,0.00000000e+00
"02","132","999",327,327,1.00000000e+02,96279,9.90199966e+01,95148,9.78600006e+01,1131,1.15999997e+00,910,9.39999998e-01,42,3.99999991e-02,114177,97231,8.51600037e+01,,,,8.51600037e+01,"9997",0,0.00000000e+00
"02","133","999",394,394,1.00000000e+02,114446,9.91399994e+01,112214,9.71999969e+01,2232,1.92999995e+00,904,7.79999971e-01,91,9.00000036e-02,136958,115441,8.42900009e+01,,,,8.42900009e+01,"9997",0,0.00000000e+00
"02","134","999",413,411,9.95199966e+01,117579,9.86500015e+01,116056,9.73700027e+01,1523,1.27999997e+00,1493,1.25000000e+00,114,1.00000001e-01,143843,119186,8.28600006e+01,,,,8.32600021e+01,"9997",0,0.00000000e+00
"02","135","999",14,14,1.00000000e+02,3968,9.94199982e+01,3929,9.84499969e+01,39,9.80000019e-01,21,5.29999971e-01,2,3.99999991e-02,4687,3991,8.51500015e+01,,,,8.51500015e+01,"9997",0,0.00000000e+00
"02","991","999",11872,11791,9.93199997e+01,3355607,9.88000031e+01,3310343,9.74599991e+01,45264,1.33000004e+00,38489,1.13000000e+00,2349,7.99999982e-02,4124182,3396445,8.23499985e+01,,,,8.29199982e+01,"9997",0,0.00000000e+00
"02","992","999",1713,1709,9.97699966e+01,470566,9.91399994e+01,463873,9.77300034e+01,6693,1.40999997e+00,3915,8.19999993e-01,161,3.99999991e-02,576374,474642,8.23499985e+01,,,,8.25500031e+01,"9997",0,0.00000000e+00
"02","993","999",11905,11766,9.88300018e+01,3385447,9.90299988e+01,3336903,9.76100006e+01,48544,1.41999996e+00,31296,9.20000017e-01,1842,5.00000007e-02,4132956,3418585,8.27200012e+01,,,,8.36900024e+01,"9997",0,0.00000000e+00
"02","994","999",1521,1512,9.94100037e+01,401076,9.91500015e+01,396145,9.79300003e+01,4931,1.22000003e+00,3335,8.19999993e-01,105,2.99999993e-02,499097,404516,8.10500031e+01,,,,8.15199966e+01,"9997",0,0.00000000e+00
"02","995","999",3367,3328,9.88399963e+01,884747,9.87099991e+01,873408,9.74499969e+01,11339,1.26999998e+00,11004,1.23000002e+00,513,5.00000007e-02,1146378,896264,7.81800003e+01,,,,7.90100021e+01,"9997",0,0.00000000e+00
"02","996","999",1814,1797,9.90599976e+01,473364,9.87099991e+01,467551,9.74899979e+01,5813,1.21000004e+00,5998,1.25000000e+00,209,5.00000007e-02,605038,479571,7.92600021e+01,,,,8.00100021e+01,"9997",0,0.00000000e+00
"02","997","999",795,789,9.92500000e+01,206898,9.88199997e+01,204438,9.76500015e+01,2460,1.16999996e+00,2370,1.13000000e+00,97,5.00000007e-02,260371,209365,8.04100037e+01,,,,8.10199966e+01,"9997",0,0.00000000e+00
"02","998","999",1515,1498,9.88799973e+01,415701,9.86299973e+01,407345,9.66500015e+01,8356,1.98000002e+00,5461,1.29999995e+00,305,7.00000003e-02,517498,421467,8.14400024e+01,,,,8.23000031e+01,"9997",0,0.00000000e+00
"02","999","999",34502,34190,9.90999985e+01,9593406,9.88899994e+01,9460006,9.75199966e+01,133400,1.38000000e+00,101868,1.04999995e+00,5581,5.00000007e-02,11861894,9700855,8.17799988e+01,,,,8.25100021e+01,"9997",0,0.00000000e+00
"03","001","999",363,359,9.89000015e+01,91052,9.87699966e+01,90378,9.80299988e+01,674,7.30000019e-01,1107,1.20000005e+00,31,3.99999991e-02,123658,92190,7.45500031e+01,,,,7.53899994e+01,"9997",0,0.00000000e+00
"03","002","999",43,42,9.76699982e+01,9558,9.93899994e+01,9480,9.85800018e+01,78,8.10000002e-01,59,6.10000014e-01,0,0.00000000e+00,12900,9617,7.45500031e+01,,,,7.61999969e+01,"9997",0,0.00000000e+00
"03","003","999",59,42,7.11900024e+01,9585,9.93799973e+01,9531,9.88199997e+01,54,5.60000002e-01,55,5.69999993e-01,5,5.00000007e-02,18380,9645,5.24799995e+01,,,,7.35999985e+01,"9997",0,0.00000000e+00
"03","004","999",12,12,1.00000000e+02,1974,9.95500031e+01,1964,9.90400009e+01,10,5.00000000e-01,7,3.49999994e-01,2,1.09999999e-01,2693,1983,7.36399994e+01,,,,7.36399994e+01,"9997",0,0.00000000e+00
"03","005","999",14,14,1.00000000e+02,2756,9.93499985e+01,2736,9.86299973e+01,20,7.20000029e-01,18,6.49999976e-01,0,0.00000000e+00,3587,2774,7.73300018e+01,,,,7.73300018e+01,"9997",0,0.00000000e+00
"03","006","999",34,34,1.00000000e+02,7813,9.93300018e+01,7765,9.87200012e+01,48,6.10000014e-01,52,6.60000026e-01,1,9.99999978e-03,9895,7866,7.94899979e+01,,,,7.94899979e+01,"9997",0,0.00000000e+00
"03","007","999",14,13,9.28600006e+01,2948,9.98300018e+01,2934,9.93600006e+01,14,4.69999999e-01,4,1.40000001e-01,1,2.99999993e-02,3916,2953,7.54100037e+01,,,,8.12799988e+01,"9997",0,0.00000000e+00
"03","008","999",68,68,1.00000000e+02,16757,9.89700012e+01,16657,9.83799973e+01,100,5.89999974e-01,168,9.90000010e-01,7,3.99999991e-02,22095,16932,7.66299973e+01,,,,7.66299973e+01,"9997",0,0.00000000e+00
"03","009","999",31,31,1.00000000e+02,7920,9.91999969e+01,7869,9.85599976e+01,51,6.39999986e-01,64,8.00000012e-01,0,0.00000000e+00,9926,7984,8.04400024e+01,,,,8.04400024e+01,"9997",0,0.00000000e+00
"03","010","999",19,18,9.47399979e+01,3685,9.97799988e+01,3654,9.89400024e+01,31,8.39999974e-01,8,2.19999999e-01,0,0.00000000e+00,4768,3693,7.74499969e+01,,,,7.87099991e+01,"9997",0,0.00000000e+00
"03","011","999",29,29,1.00000000e+02,6675,9.94499969e+01,6648,9.90500031e+01,27,4.00000006e-01,35,5.19999981e-01,2,2.99999993e-02,8408,6712,7.98300018e+01,,,,7.98300018e+01,"9997",0,0.00000000e+00
"03","012","999",46,46,1.00000000e+02,10731,9.89400024e+01,10624,9.79499969e+01,107,9.90000010e-01,113,1.03999996e+00,2,1.99999996e-02,14626,10846,7.41600037e+01,,,,7.41600037e+01,"9997",0,0.00000000e+00
"03","013","999",69,68,9.85500031e+01,16026,9.92099991e+01,15850,9.81200027e+01,176,1.09000003e+00,119,7.40000010e-01,9,5.00000007e-02,21474,16154,7.52300034e+01,,,,7.64400024e+01,"9997",0,0.00000000e+00
"03","014","999",4,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,1199,0,0.00000000e+00,,,,0.00000000e+00,"9997",0,0.00000000e+00
"03","015","999",57,55,9.64899979e+01,11918,9.90999985e+01,11655,9.69199982e+01,263,2.19000006e+00,104,8.60000014e-01,4,2.99999993e-02,17352,12026,6.93099976e+01,,,,7.16600037e+01,"9997",0,0.00000000e+00
"03","016","999",60,60,1.00000000e+02,14499,9.89300003e+01,14412,9.83399963e+01,87,5.89999974e-01,151,1.02999997e+00,6,3.99999991e-02,19266,14656,7.60699997e+01,,,,7.60699997e+01,"9997",0,0.00000000e+00
"03","999","999",922,891,9.66399994e+01,213897,9.90100021e+01,212157,9.82099991e+01,1740,8.10000002e-01,2064,9.59999979e-01,70,1.99999996e-02,294143,216031,7.34400024e+01,,,,7.58700027e+01,"9997",0,0.00000000e+00
"04","001","999",3183,3173,9.96900024e+01,838489,9.83000031e+01,829367,9.72300034e+01,9122,1.07000005e+00,13977,1.63999999e+00,555,5.99999987e-02,1077907,853021,7.91399994e+01,,,,7.93899994e+01,"9997",0,0.00000000e+00
"04","002","999",154,154,1.00000000e+02,37939,9.83399963e+01,37539,9.73000031e+01,400,1.03999996e+00,620,1.61000001e+00,21,5.00000007e-02,47907,38580,8.05299988e+01,,,,8.05299988e+01,"9997",0,0.00000000e+00
"04","003","999",610,607,9.95100021e+01,162247,9.84300003e+01,160778,9.75400009e+01,1469,8.89999986e-01,2514,1.52999997e+00,68,3.99999991e-02,206616,164829,7.97799988e+01,,,,8.01100006e+01,"9997",0,0.00000000e+00
"04","004","999",151,151,1.00000000e+02,34216,9.90299988e+01,33983,9.83499985e+01,233,6.70000017e-01,323,9.30000007e-01,13,5.00000007e-02,46817,34552,7.38000031e+01,,,,7.38000031e+01,"9997",0,0.00000000e+00
"04","005","999",90,90,1.00000000e+02,21407,9.91999969e+01,21206,9.82699966e+01,201,9.30000007e-01,171,7.90000021e-01,1,9.99999978e-03,28262,21579,7.63499985e+01,,,,7.63499985e+01,"9997",0,0.00000000e+00
"04","006","999",331,328,9.90899963e+01,87777,9.86500015e+01,86882,9.76500015e+01,895,1.00999999e+00,1158,1.29999995e+00,39,3.99999991e-02,110992,88974,8.01600037e+01,,,,8.06699982e+01,"9997",0,0.00000000e+00
"04","007","999",86,86,1.00000000e+02,20564,9.88499985e+01,20379,9.79599991e+01,185,8.89999986e-01,216,1.03999996e+00,23,1.09999999e-01,26771,20803,7.77099991e+01,,,,7.77099991e+01,"9997",0,0.00000000e+00
"04","008","999",158,158,1.00000000e+02,40730,9.86900024e+01,40266,9.75599976e+01,464,1.12000000e+00,535,1.29999995e+00,7,1.99999996e-02,51116,41272,8.07399979e+01,,,,8.07399979e+01,"9997",0,0.00000000e+00
"04","009","999",265,264,9.96200027e+01,69583,9.93099976e+01,68495,9.77500000e+01,1088,1.54999995e+00,483,6.89999998e-01,3,9.99999978e-03,87160,70069,8.03899994e+01,,,,8.06999969e+01,"9997",0,0.00000000e+00
"04","010","999",22,22,1.00000000e+02,3401,9.86699982e+01,3373,9.78499985e+01,28,8.10000002e-01,46,1.33000004e+00,0,0.00000000e+00,4992,3447,6.90500031e+01,,,,6.90500031e+01,"9997",0,0.00000000e+00
"04","011","999",17,17,1.00000000e+02,3028,9.93099976e+01,3000,9.83899994e+01,28,9.20000017e-01,21,6.89999998e-01,0,0.00000000e+00,4616,3049,6.60500031e+01,,,,6.60500031e+01,"9997",0,0.00000000e+00
"04","012","999",473,472,9.97900009e+01,121492,9.80800018e+01,120275,9.70999985e+01,1217,9.80000019e-01,2342,1.88999999e+00,34,2.99999993e-02,158813,123868,7.80000000e+01,,,,7.81600037e+01,"9997",0,0.00000000e+00
"04","013","999",629,626,9.95199966e+01,163590,9.82600021e+01,161718,9.71399994e+01,1872,1.12000000e+00,2831,1.70000005e+00,59,3.99999991e-02,209622,166480,7.94199982e+01,,,,7.98099976e+01,"9997",0,0.00000000e+00
"04","014","999",130,128,9.84599991e+01,31419,9.91200027e+01,31157,9.82900009e+01,262,8.29999983e-01,278,8.79999995e-01,1,0.00000000e+00,39709,31698,7.98300018e+01,,,,8.11999969e+01,"9997",0,0.00000000e+00
"04","015","999",44,44,1.00000000e+02,9282,9.92300034e+01,9187,9.82099991e+01,95,1.01999998e+00,62,6.60000026e-01,10,1.09999999e-01,12288,9354,7.61200027e+01,,,,7.61200027e+01,"9997",0,0.00000000e+00
"04","016","999",265,265,1.00000000e+02,71173,9.86100006e+01,70512,9.76999969e+01,661,9.20000017e-01,1000,1.38999999e+00,1,9.99999978e-03,87665,72174,8.23300018e+01,,,,8.23300018e+01,"9997",0,0.00000000e+00
"04","017","999",93,93,1.00000000e+02,23319,9.88600006e+01,23056,9.77399979e+01,263,1.11000001e+00,269,1.13999999e+00,1,9.99999978e-03,30223,23589,7.80500031e+01,,,,7.80500031e+01,"9997",0,0.00000000e+00
"04","018","999",105,104,9.90500031e+01,24821,9.85800018e+01,24573,9.75999985e+01,248,9.80000019e-01,353,1.39999998e+00,4,1.99999996e-02,32049,25178,7.85599976e+01,,,,7.93600006e+01,"9997",0,0.00000000e+00
"04","019","999",140,140,1.00000000e+02,35846,9.88300018e+01,35491,9.78499985e+01,355,9.80000019e-01,415,1.13999999e+00,8,2.99999993e-02,45671,36269,7.94100037e+01,,,,7.94100037e+01,"9997",0,0.00000000e+00
"04","020","999",529,527,9.96200027e+01,136805,9.87699966e+01,135396,9.77500000e+01,1409,1.01999998e+00,1683,1.22000003e+00,26,9.99999978e-03,175024,138514,7.91399994e+01,,,,7.94499969e+01,"9997",0,0.00000000e+00
"04","021","999",265,264,9.96200027e+01,68124,9.81500015e+01,67464,9.71999969e+01,660,9.49999988e-01,1252,1.79999995e+00,31,5.00000007e-02,86218,69407,8.05000000e+01,,,,8.08199997e+01,"9997",0,0.00000000e+00
"04","022","999",13,13,1.00000000e+02,2928,9.93199997e+01,2894,9.81699982e+01,34,1.14999998e+00,20,6.80000007e-01,0,0.00000000e+00,3913,2948,7.53399963e+01,,,,7.53399963e+01,"9997",0,0.00000000e+00
"04","023","999",286,286,1.00000000e+02,77019,9.87699966e+01,76203,9.77200012e+01,816,1.04999995e+00,951,1.22000003e+00,11,9.99999978e-03,96330,77981,8.09499969e+01,,,,8.09499969e+01,"9997",0,0.00000000e+00
"04","024","999",53,53,1.00000000e+02,13054,9.92399979e+01,12966,9.85699997e+01,88,6.70000017e-01,99,7.50000000e-01,1,9.99999978e-03,16023,13154,8.20899963e+01,,,,8.20899963e+01,"9997",0,0.00000000e+00
"04","025","999",43,43,1.00000000e+02,8793,9.91900024e+01,8719,9.83499985e+01,74,8.29999983e-01,71,8.00000012e-01,1,1.99999996e-02,11936,8865,7.42699966e+01,,,,7.42699966e+01,"9997",0,0.00000000e+00
"04","026","999",276,275,9.96399994e+01,69637,9.90699997e+01,68750,9.78099976e+01,887,1.25999999e+00,642,9.10000026e-01,12,1.99999996e-02,90381,70291,7.77699966e+01,,,,7.80699997e+01,"9997",0,0.00000000e+00
"04","999","999",8411,8383,9.96699982e+01,2176683,9.84899979e+01,2153629,9.74499969e+01,23054,1.03999996e+00,32332,1.46000004e+00,930,5.00000007e-02,2789021,2209945,7.92399979e+01,,,,7.94899979e+01,"9997",0,0.00000000e+00
"05","001","999",819,818,9.98799973e+01,232250,9.86399994e+01,230960,9.80999985e+01,1290,5.50000012e-01,3040,1.28999996e+00,153,5.99999987e-02,283915,235443,8.29300003e+01,,,,8.30299988e+01,"9997",0,0.00000000e+00
"05","002","999",212,212,1.00000000e+02,57486,9.90999985e+01,57150,9.85199966e+01,336,5.79999983e-01,500,8.60000014e-01,23,3.99999991e-02,72623,58009,7.98799973e+01,,,,7.98799973e+01,"9997",0,0.00000000e+00
"05","003","999",107,107,1.00000000e+02,28230,9.90800018e+01,28096,9.86100006e+01,134,4.69999999e-01,253,8.89999986e-01,8,2.99999993e-02,36353,28491,7.83700027e+01,,,,7.83700027e+01,"9997",0,0.00000000e+00
"05","004","999",101,100,9.90100021e+01,26699,9.92099991e+01,26600,9.88399963e+01,99,3.70000005e-01,211,7.79999971e-01,1,9.99999978e-03,34326,26911,7.84000015e+01,,,,7.92099991e+01,"9997",0,0.00000000e+00
"05","005","999",83,83,1.00000000e+02,20433,9.93399963e+01,20324,9.88099976e+01,109,5.29999971e-01,135,6.60000026e-01,1,0.00000000e+00,27502,20569,7.47900009e+01,,,,7.47900009e+01,"9997",0,0.00000000e+00
"05","006","999",69,69,1.00000000e+02,18898,9.92600021e+01,18833,9.89199982e+01,65,3.40000004e-01,140,7.40000010e-01,0,0.00000000e+00,23434,19038,8.12399979e+01,,,,8.12399979e+01,"9997",0,0.00000000e+00
"05","007","999",142,141,9.93000031e+01,37432,9.90199966e+01,37260,9.85699997e+01,172,4.60000008e-01,360,9.49999988e-01,9,1.99999996e-02,47802,37801,7.90800018e+01,,,,7.96600037e+01,"9997",0,0.00000000e+00
"05","008","999",120,119,9.91699982e+01,31137,9.91399994e+01,30983,9.86500015e+01,154,4.90000010e-01,265,8.39999974e-01,5,1.99999996e-02,41093,31407,7.64300003e+01,,,,7.70000000e+01,"9997",0,0.00000000e+00
"05","009","999",87,87,1.00000000e+02,22802,9.95299988e+01,22644,9.88399963e+01,158,6.89999998e-01,105,4.60000008e-01,2,9.99999978e-03,29236,22909,7.83600006e+01,,,,7.83600006e+01,"9997",0,0.00000000e+00
"05","010","999",47,47,1.00000000e+02,12885,9.94100037e+01,12828,9.89700012e+01,57,4.39999998e-01,77,5.89999974e-01,0,0.00000000e+00,15502,12962,8.36200027e+01,,,,8.36200027e+01,"9997",0,0.00000000e+00
"05","011","999",88,88,1.00000000e+02,24090,9.93399963e+01,23982,9.89000015e+01,108,4.49999988e-01,154,6.39999986e-01,5,9.99999978e-03,29769,24249,8.14599991e+01,,,,8.14599991e+01,"9997",0,0.00000000e+00
"05","012","999",40,40,1.00000000e+02,9883,9.89100037e+01,9827,9.83499985e+01,56,5.60000002e-01,108,1.08000004e+00,1,9.99999978e-03,12722,9992,7.85400009e+01,,,,7.85400009e+01,"9997",0,0.00000000e+00
"05","013","999",49,49,1.00000000e+02,12355,9.93099976e+01,12314,9.89800034e+01,41,3.30000013e-01,85,6.80000007e-01,1,9.99999978e-03,16121,12441,7.71699982e+01,,,,7.71699982e+01,"9997",0,0.00000000e+00
"05","014","999",43,43,1.00000000e+02,10287,9.94800034e+01,10249,9.91100006e+01,38,3.70000005e-01,53,5.09999990e-01,1,9.99999978e-03,13318,10341,7.76500015e+01,,,,7.76500015e+01,"9997",0,0.00000000e+00
"05","015","999",52,52,1.00000000e+02,14047,9.92200012e+01,13975,9.87099991e+01,72,5.09999990e-01,108,7.59999990e-01,2,1.99999996e-02,17512,14157,8.08399963e+01,,,,8.08399963e+01,"9997",0,0.00000000e+00
"05","016","999",33,33,1.00000000e+02,7800,9.94800034e+01,7739,9.86999969e+01,61,7.79999971e-01,40,5.09999990e-01,1,9.99999978e-03,10542,7841,7.43799973e+01,,,,7.43799973e+01,"9997",0,0.00000000e+00
"05","017","999",51,51,1.00000000e+02,12325,9.92300034e+01,12261,9.87099991e+01,64,5.19999981e-01,96,7.69999981e-01,0,0.00000000e+00,16182,12421,7.67600021e+01,,,,7.67600021e+01,"9997",0,0.00000000e+00
"05","018","999",26,26,1.00000000e+02,6624,9.94700012e+01,6597,9.90699997e+01,27,4.09999996e-01,35,5.29999971e-01,0,0.00000000e+00,8445,6659,7.88499985e+01,,,,7.88499985e+01,"9997",0,0.00000000e+00
"05","019","999",82,81,9.87799988e+01,20422,9.87399979e+01,20333,9.83099976e+01,89,4.30000007e-01,237,1.14999998e+00,24,1.09999999e-01,26579,20683,7.78199997e+01,,,,7.86900024e+01,"9997",0,0.00000000e+00
"05","020","999",24,24,1.00000000e+02,5758,9.95000000e+01,5729,9.90000000e+01,29,5.00000000e-01,27,4.69999999e-01,2,2.99999993e-02,7485,5787,7.73099976e+01,,,,7.73099976e+01,"9997",0,0.00000000e+00
"05","021","999",44,44,1.00000000e+02,11186,9.91399994e+01,11140,9.87300034e+01,46,4.09999996e-01,94,8.29999983e-01,3,2.99999993e-02,13989,11283,8.06600037e+01,,,,8.06600037e+01,"9997",0,0.00000000e+00
"05","022","999",22,22,1.00000000e+02,4996,9.92600021e+01,4970,9.87500000e+01,26,5.19999981e-01,37,7.40000010e-01,0,0.00000000e+00,6837,5033,7.36100006e+01,,,,7.36100006e+01,"9997",0,0.00000000e+00
"05","023","999",27,26,9.63000031e+01,6531,9.95400009e+01,6496,9.90100021e+01,35,5.29999971e-01,30,4.60000008e-01,0,0.00000000e+00,8707,6561,7.53499985e+01,,,,7.85199966e+01,"9997",0,0.00000000e+00
"05","024","999",27,27,1.00000000e+02,6238,9.93899994e+01,6215,9.90299988e+01,23,3.70000005e-01,38,6.10000014e-01,0,0.00000000e+00,8449,6276,7.42799988e+01,,,,7.42799988e+01,"9997",0,0.00000000e+00
